number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_mean_best_iteration,state
68,0.8818503719585487,2025-09-09 21:43:27.117471,2025-09-09 21:44:22.796615,0 days 00:00:55.679144,,0.7069319235969427,0.02245985047622224,6,134,0.24838441092737581,2117,90,0.005225383941312044,5.4304247336354815e-08,0.828996192348152,,PRUNED
69,0.8630250732660371,2025-09-09 21:44:22.922824,2025-09-09 21:44:31.092442,0 days 00:00:08.169618,balanced,0.6561909960256666,0.06742880568467051,6,49,2.248447356987359,2033,122,0.027404847469964203,0.0008252237828452642,0.8575813351700154,,PRUNED
70,0.8648160208401172,2025-09-09 21:44:23.221131,2025-09-09 21:44:41.594213,0 days 00:00:18.373082,balanced,0.7310721072403991,0.013899857446159928,6,48,2.235856610093333,1643,124,0.03385256386582364,0.00019121555137492248,0.6596563252871749,,PRUNED
71,0.8714750895473787,2025-09-09 21:44:31.396697,2025-09-09 21:44:58.006056,0 days 00:00:26.609359,balanced,0.6771835261040323,0.014955602305167877,6,70,0.7902237271910881,1653,135,0.00165423906938932,0.19333930502862698,0.6473907659992126,,PRUNED
72,0.8700911755128622,2025-09-09 21:44:38.103371,2025-09-09 21:45:15.516296,0 days 00:00:37.412925,,0.67310438560341,0.007995104463062029,-1,71,0.8444992300269808,1639,79,0.0022345257449744235,2.263528453805495,0.648728546078656,,PRUNED
73,0.8712145880820581,2025-09-09 21:44:41.992761,2025-09-09 21:45:19.199753,0 days 00:00:37.206992,,0.6827173852274214,0.0079437510326867,-1,72,0.844574930769569,1460,54,0.012954575844779909,2.3210321237270266,0.6424202071413165,,PRUNED
74,0.8640507977857377,2025-09-09 21:44:45.013862,2025-09-09 21:45:29.603493,0 days 00:00:44.589631,,0.682548220426834,0.007968647727733069,-1,198,0.6267689886924955,1766,97,0.10479761195760348,1.6499950971697621e-06,0.8323612222102041,,PRUNED
75,0.8666720937805275,2025-09-09 21:44:47.115489,2025-09-09 21:45:38.001536,0 days 00:00:50.886047,,0.6817099441317337,0.007994756411678917,-1,30,1.4014589029107296,1619,79,4.313437151626568e-05,1.93601593862824e-06,0.8303764950396767,,PRUNED
76,0.8809570217327746,2025-09-09 21:44:58.311870,2025-09-09 21:45:56.010481,0 days 00:00:57.698611,,0.7788783845011403,0.008249601729993991,-1,58,0.6222201806902873,1423,57,0.08783029799224806,1.628640580912295e-06,0.8325025028006928,,PRUNED
77,0.8646043633995442,2025-09-09 21:45:16.005194,2025-09-09 21:46:06.013451,0 days 00:00:50.008257,,0.7078731550775668,0.002774688435414145,-1,82,1.3830271490695738,1791,53,5.32345691331014e-05,0.009567266156547322,0.7752057263988499,,PRUNED
78,0.8616085965483555,2025-09-09 21:45:19.598057,2025-09-09 21:45:43.493538,0 days 00:00:23.895481,,0.7757721031081377,0.00566672948596488,14,30,2.757387056407433,1404,95,0.1559790123999308,1.500703636783476e-06,0.7740301748041233,,PRUNED
79,0.8604037772712472,2025-09-09 21:45:30.198894,2025-09-09 21:45:54.112435,0 days 00:00:23.913541,,0.6366218402263591,0.0060366052440878,14,80,2.707232545072458,1432,112,0.006025109657201711,8.623992474652294e-06,0.7774259833740977,,PRUNED
80,0.8830360913491213,2025-09-09 21:45:38.310205,2025-09-09 21:47:02.614231,0 days 00:01:24.304026,balanced,0.6347975199307321,0.005418757987783186,14,59,0.26083889950666866,1824,151,0.006695939442571263,8.289380944476088e-06,0.8624624718671456,,PRUNED
81,0.8731032237056334,2025-09-09 21:45:44.093077,2025-09-09 21:46:12.404298,0 days 00:00:28.311221,balanced,0.7067586006774232,0.011353808041205228,10,81,0.32418516839106676,1825,110,0.004399080654895079,5.855481088118856e-06,0.8562697217672935,,PRUNED
82,0.882938634960855,2025-09-09 21:45:54.393593,2025-09-09 21:46:50.296189,0 days 00:00:55.902596,balanced,0.7063350437432964,0.011591981996155628,10,60,0.27911933785985493,1808,150,0.00021926859017298652,0.008871739995761763,0.8604024218496285,,PRUNED
83,0.8726473461413222,2025-09-09 21:45:56.413417,2025-09-09 21:46:25.515318,0 days 00:00:29.101901,balanced,0.7052264160805553,0.011892705017017537,10,84,0.3036626014602904,2342,152,0.012808409346192515,0.0005954270670132651,0.8045575504411837,,PRUNED
84,0.8756058698004867,2025-09-09 21:46:06.312396,2025-09-09 21:48:05.309431,0 days 00:01:58.997035,balanced,0.6106353054759871,0.011500924808447138,10,62,0.25261479552219807,1536,149,0.003512865757336685,0.0017787036220649763,0.8691733157036801,766.0,COMPLETE
85,0.8717355910126994,2025-09-09 21:46:12.807172,2025-09-09 21:46:26.595038,0 days 00:00:13.787866,balanced,0.6280289191457367,0.016244745080818402,10,61,1.0492546776922258,1983,152,0.6154514610885133,0.001787762453400383,0.8062116217507784,,PRUNED
86,0.8685118853793553,2025-09-09 21:46:26.102972,2025-09-09 21:46:47.799813,0 days 00:00:21.696841,balanced,0.6321782330600163,0.016359294839905527,4,60,1.0646193911244972,1978,144,0.00033886488515016077,0.002230490088694548,0.8743091686271838,,PRUNED
87,0.8705796157603388,2025-09-09 21:46:27.092001,2025-09-09 21:46:53.205884,0 days 00:00:26.113883,balanced,0.6092763640102724,0.02010555438395764,4,102,0.13843823135489797,1560,141,0.0004244854551341328,0.04023658217475677,0.8684796370101462,,PRUNED
88,0.8807458662248644,2025-09-09 21:46:48.196231,2025-09-09 21:47:10.207390,0 days 00:00:22.011159,balanced,0.6148169674087075,0.045898843861802235,8,102,0.1658743395357533,2468,128,0.021700069636170147,0.039801864836993814,0.8949527062122394,,PRUNED
89,0.8706284597850864,2025-09-09 21:46:50.895153,2025-09-09 21:47:00.403070,0 days 00:00:09.507917,balanced,0.6615997456930346,0.06821131799906748,8,54,0.18450694415258662,2156,140,1.0132871838855549e-05,0.030711787440363656,0.892316784039292,,PRUNED
90,0.8728915662650603,2025-09-09 21:46:53.614357,2025-09-09 21:47:04.894569,0 days 00:00:11.280212,balanced,0.651009397360005,0.03157445507871316,8,43,0.5349937435992798,2561,128,8.866295898258935e-06,2.9432910213446374e-08,0.8959228904964054,,PRUNED
