number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_mean_best_iteration,state
30,0.8552451184046531,2025-09-09 15:47:51.223823,2025-09-09 15:47:53.210393,0 days 00:00:01.986570,,0.8392331981387422,0.023335636009508692,6,106,1.825339341394255,2041,50,2.1918664491510369e-07,0.0006120192941294271,0.878978498920151,,PRUNED
31,0.8574885749896136,2025-09-09 15:47:52.729385,2025-09-09 15:47:54.600429,0 days 00:00:01.871044,,0.7503111080807745,0.02866323437770253,6,112,1.8009909876192067,748,39,3.569917047415958e-06,0.0005082430075002867,0.8904467561469803,,PRUNED
32,0.8465205650186954,2025-09-09 15:47:52.929020,2025-09-09 15:47:54.109022,0 days 00:00:01.180002,,0.743671260196072,0.031070263083109468,6,113,3.1599481262685516,2584,201,5.375331537001275e-06,4.321866076353494e-06,0.8800089055180884,,PRUNED
33,0.8506855006231824,2025-09-09 15:47:53.253331,2025-09-09 15:47:54.408911,0 days 00:00:01.155580,,0.6561616719436754,0.03707439772212604,16,121,2.9875906801669343,2995,202,8.24302748974979e-06,7.1437942144580615e-06,0.943701302549169,,PRUNED
34,0.8815079909844276,2025-09-09 15:47:54.144976,2025-09-09 15:48:07.218923,0 days 00:00:13.073947,,0.6659155674272174,0.04265355893632062,16,40,0.6199093981611123,2981,235,0.0025634683454477743,0.005425664608985134,0.8020293166337117,141.2,COMPLETE
35,0.8815817643387142,2025-09-09 15:47:54.443112,2025-09-09 15:48:45.505948,0 days 00:00:51.062836,,0.9258339907415066,0.00757300117231992,-1,86,0.420051694999145,1244,240,0.08590784135630303,0.003128286959004238,0.7490116983396153,1085.0,COMPLETE
36,0.8821576711644179,2025-09-09 15:47:54.634610,2025-09-09 15:48:49.171494,0 days 00:00:54.536884,,0.8593133188162012,0.007265149134963727,-1,83,0.43741706331998176,1339,237,0.11183849036414246,0.006918602108206208,0.7368706996121104,1130.8,COMPLETE
37,0.882356954053094,2025-09-09 15:48:01.692692,2025-09-09 15:49:00.622230,0 days 00:00:58.929538,balanced,0.8631902446630396,0.007165765252245725,-1,81,0.4049608738215524,1308,104,0.07967150294442055,0.0026410882157411057,0.7441576897798577,1208.0,COMPLETE
38,0.8805999409933587,2025-09-09 15:48:04.198286,2025-09-09 15:48:58.665030,0 days 00:00:54.466744,balanced,0.8194091162057324,0.00658833248163996,-1,80,0.4177082020922742,1198,104,0.11575779202209942,0.00012275319206360528,0.7433915484948062,1147.8,COMPLETE
39,0.8687266306605733,2025-09-09 15:48:07.249783,2025-09-09 15:48:09.208565,0 days 00:00:01.958782,,0.6678649043730813,0.04821365700661324,16,43,1.006971169847685,2874,242,0.003805151638653118,9.686350195839818e-05,0.8111379329776766,,PRUNED
40,0.8813957178037487,2025-09-09 15:48:09.241221,2025-09-09 15:48:18.282949,0 days 00:00:09.041728,,0.6247408343304331,0.07609683119477399,16,38,0.416043416982258,2702,222,0.0464845544391059,0.002396865026171254,0.9283292271610534,76.2,COMPLETE
41,0.8691732447029498,2025-09-09 15:48:18.320626,2025-09-09 15:48:27.787085,0 days 00:00:09.466459,,0.6229191190470166,0.005830868512287704,10,90,0.708889963143239,1186,241,0.0019351880212882767,0.010953814045123682,0.7438012540885889,,PRUNED
42,0.8670128791026175,2025-09-09 15:48:27.822941,2025-09-09 15:48:32.658961,0 days 00:00:04.836020,,0.7182346601153031,0.014393918304179777,8,49,0.9940114720272479,2501,189,0.1013712586269247,0.0021275081002096255,0.9247218285686962,,PRUNED
43,0.8654237640216036,2025-09-09 15:48:32.691052,2025-09-09 15:48:33.733502,0 days 00:00:01.042450,,0.7771506928090803,0.18954884744057565,16,36,0.34742679991347347,2849,255,0.00014129276435215479,9.883489382473713e-06,0.7197942670253356,,PRUNED
44,0.8711258828417117,2025-09-09 15:48:33.760051,2025-09-09 15:48:35.966003,0 days 00:00:02.205952,,0.8097825355724564,0.04503970320946915,12,72,0.623673898341232,2017,140,0.005072742257237196,0.0003069064189920671,0.6958741102604855,,PRUNED
45,0.8687993352721228,2025-09-09 15:48:35.995322,2025-09-09 15:48:44.716484,0 days 00:00:08.721162,balanced,0.8610092235627232,0.006997403880562492,-1,91,0.39276533693918053,1036,102,1.3356651633982077,0.021721905510103317,0.7457550886508573,,PRUNED
46,0.881633435290387,2025-09-09 15:48:44.748749,2025-09-09 15:49:32.155826,0 days 00:00:47.407077,balanced,0.8388614328896202,0.010276403434877306,-1,79,0.2468376909850919,1401,111,0.05596229211910641,0.07096296792637923,0.8229013795657432,874.2,COMPLETE
47,0.8766137764451108,2025-09-09 15:48:45.546554,2025-09-09 15:49:17.139215,0 days 00:00:31.592661,,0.933408981966254,0.010084971545286302,-1,58,0.808842118078547,1391,241,0.1264270335386919,7.420135135361325e-05,0.7918169065934296,,PRUNED
48,0.867127129206481,2025-09-09 15:48:49.207590,2025-09-09 15:48:55.378178,0 days 00:00:06.170588,,0.9268488458814231,0.009728061763801116,-1,127,1.203313749427469,1308,244,0.11266954674081271,5.152857089020467e-05,0.7878459693771515,,PRUNED
49,0.8529081844619859,2025-09-09 15:48:55.417347,2025-09-09 15:49:09.019242,0 days 00:00:13.601895,,0.9486018085567403,0.001999215515344123,-1,79,0.2540218591654469,1414,219,0.04110319044604542,0.017026654362374178,0.7088768760657403,,PRUNED
50,0.8458454507685917,2025-09-09 15:48:58.698022,2025-09-09 15:49:09.965343,0 days 00:00:11.267321,,0.9129324449796054,0.001951216220233737,-1,98,0.8425686678570647,1387,220,0.051428039758307564,0.014423788231659783,0.8300934327718169,,PRUNED
51,0.8624636476942252,2025-09-09 15:49:00.667249,2025-09-09 15:49:11.997407,0 days 00:00:11.330158,balanced,0.8570903358257743,0.004834907605213232,-1,96,0.8718971733768737,1441,122,1.6877726013237868,0.001498169816146527,0.6760467894299029,,PRUNED
52,0.8628687162442875,2025-09-09 15:49:09.049929,2025-09-09 15:49:21.535769,0 days 00:00:12.485840,balanced,0.8434691164248236,0.0049508683280413595,-1,58,0.9233577726719493,1667,125,2.8817497551905205,0.08035274447989374,0.6872320597850121,,PRUNED
53,0.8636684669713336,2025-09-09 15:49:09.998783,2025-09-09 15:49:16.200146,0 days 00:00:06.201363,balanced,0.8432695926088009,0.010877692308042001,10,55,0.8784136774205993,838,73,2.500228633863431,0.124699370903769,0.6747463972524198,,PRUNED
54,0.8779568549058804,2025-09-09 15:49:12.035563,2025-09-09 15:49:51.456922,0 days 00:00:39.421359,balanced,0.887010476588358,0.009345380890342248,10,56,0.2137825683099254,905,87,0.30180027689618033,0.060211740937305004,0.7316860317302414,,PRUNED
55,0.8826263926269796,2025-09-09 15:49:16.232992,2025-09-09 15:50:06.115181,0 days 00:00:49.882189,balanced,0.8844623012540079,0.008760331395515374,-1,87,0.24207504638179797,1093,247,0.27326031800039347,0.0032572332840178327,0.7314014861197125,1034.4,COMPLETE
56,0.8436123805567095,2025-09-09 15:49:17.177290,2025-09-09 15:49:19.020179,0 days 00:00:01.842889,balanced,0.9635381133838504,0.015838645639601204,-1,69,4.990384955832429,1041,87,0.31354835853720303,0.0006163968928480622,0.7295231632867312,,PRUNED
57,0.8828222736021546,2025-09-09 15:49:19.055601,2025-09-09 15:50:23.344665,0 days 00:01:04.289064,balanced,0.8830144900395109,0.007875953554191318,14,83,0.20309790600686625,1661,249,0.012464417203127229,0.0032412166349090887,0.7281980711044126,1223.8,COMPLETE
58,0.863813876194433,2025-09-09 15:49:21.571883,2025-09-09 15:49:29.667434,0 days 00:00:08.095551,,0.8842282299710584,0.00842406007675629,-1,81,0.2234509176704113,1130,248,7.734663151155795,2.073166462574881e-05,0.7594994518169937,,PRUNED
59,0.8824729302015658,2025-09-09 15:49:29.709899,2025-09-09 15:49:59.306617,0 days 00:00:29.596718,balanced,0.8834392882590195,0.01817557947965754,14,91,0.17335245259622578,696,200,0.012076555800637495,0.044583495851793935,0.7314456629518404,580.2,COMPLETE
60,0.8605837141670127,2025-09-09 15:49:32.202411,2025-09-09 15:49:39.695438,0 days 00:00:07.493027,balanced,0.7903009201974169,0.019420147522926028,14,19,0.15624556010906893,1565,115,0.010735801130988227,1.1430476243298557e-08,0.6500601937295017,,PRUNED
61,0.8707831325301206,2025-09-09 15:49:39.750740,2025-09-09 15:49:48.104759,0 days 00:00:08.354019,balanced,0.8817325152441499,0.012601193070173728,4,66,0.0347185804827182,1947,108,0.0011735667245322773,0.8976075679825591,0.7309856106783693,,PRUNED
62,0.8406626506024095,2025-09-09 15:49:48.138638,2025-09-09 15:49:53.323102,0 days 00:00:05.184464,balanced,0.8145049271944194,0.003873156824863669,12,91,1.1080560437262912,536,88,0.007346670216218882,0.042055184897655425,0.9787467865776334,,PRUNED
63,0.8685708350643954,2025-09-09 15:49:51.496389,2025-09-09 15:49:55.216569,0 days 00:00:03.720180,balanced,0.830162698658776,0.021139145332812238,8,50,1.135409399021889,1714,94,0.006926692644162136,0.00030423621524409657,0.9749765016425724,,PRUNED
64,0.8484628167843787,2025-09-09 15:49:53.358207,2025-09-09 15:49:54.900722,0 days 00:00:01.542515,balanced,0.994313407750094,0.02288638260564692,8,75,4.403941157577904,1719,146,0.02341612122642814,0.2571636581233231,0.9992045664812867,,PRUNED
65,0.8795185740463102,2025-09-09 15:49:54.943004,2025-09-09 15:50:40.524495,0 days 00:00:45.581491,,0.861176569843251,0.00705620916069471,-1,85,0.5871154632118729,1300,230,0.9567796235806189,0.0034714704957366136,0.7550912279947795,,PRUNED
66,0.8725384295803906,2025-09-09 15:49:55.263773,2025-09-09 15:50:07.429830,0 days 00:00:12.166057,,0.8623884010301834,0.005985624473635739,-1,87,0.5203294434596714,1298,129,0.5983537573360954,0.0044058682909304744,0.7711244242119397,,PRUNED
67,0.8835526965432946,2025-09-09 15:49:59.352637,2025-09-09 15:50:32.337888,0 days 00:00:32.985251,balanced,0.8673257709309653,0.0161338263887404,14,86,0.008455923347741895,711,131,2.6572222254099506e-07,1.4439103051560995,0.7083637546465227,649.0,COMPLETE
68,0.8728292480265892,2025-09-09 15:50:06.222479,2025-09-09 15:50:12.262966,0 days 00:00:06.040487,balanced,0.8626541253673825,0.01671162489579636,14,99,0.5837349002875161,732,231,0.5330799752604201,0.0010534531727803447,0.7089179762684433,,PRUNED
69,0.8731616119651018,2025-09-09 15:50:07.473606,2025-09-09 15:50:13.451409,0 days 00:00:05.977803,balanced,0.8984192693408437,0.017322893257104607,14,97,0.5776547539461965,646,227,2.999060135267403e-07,0.0009682760575841923,0.6994820658571891,,PRUNED
70,0.8616535105941006,2025-09-09 15:50:12.305745,2025-09-09 15:50:16.135450,0 days 00:00:03.829705,balanced,0.8984358419599541,0.01323176975875632,14,127,0.04236375752263945,485,195,9.395536496619338e-08,0.008284276901166591,0.7155358622736554,,PRUNED
71,0.8610095554632321,2025-09-09 15:50:13.497098,2025-09-09 15:50:17.352428,0 days 00:00:03.855330,balanced,0.9116951514417372,0.013021722623251429,14,123,0.699857800437864,465,200,6.745233027604291e-08,0.009174940881644705,0.7139086667072366,,PRUNED
72,0.8777278027652841,2025-09-09 15:50:16.174026,2025-09-09 15:50:34.354583,0 days 00:00:18.180557,balanced,0.612259714058978,0.02639437770371767,14,178,0.006535833467980562,785,214,0.025152423825191443,0.025323733101994816,0.7585025364504634,,PRUNED
73,0.8407976734524305,2025-09-09 15:50:17.396329,2025-09-09 15:50:21.512397,0 days 00:00:04.116068,balanced,0.7709696011095504,0.008298601775496765,4,31,3.670479403799356,964,248,8.977568427734917e-07,0.0273034624588827,0.9603988742842012,,PRUNED
74,0.872746157041961,2025-09-09 15:50:21.554037,2025-09-09 15:50:25.624299,0 days 00:00:04.070262,,0.8725515807354266,0.026218321640188922,-1,111,0.2938483429430975,576,174,3.190810547895202e-05,0.0001965294358350009,0.7573872273446237,,PRUNED
75,0.8826863676595437,2025-09-09 15:50:23.390755,2025-09-09 15:50:49.343707,0 days 00:00:25.952952,balanced,0.8739353821508079,0.02558724003417747,14,66,0.2360948956888616,775,216,0.024142282685794766,0.0031612601143924364,0.7587561742925041,336.2,COMPLETE
76,0.8656418778562526,2025-09-09 15:50:25.675800,2025-09-09 15:50:34.600542,0 days 00:00:08.924742,balanced,0.8530984291062064,0.00542995105727745,14,64,0.0014787775365718014,682,213,0.023868864002054624,0.0035032399914259713,0.7372205453187264,,PRUNED
77,0.8786960686323506,2025-09-09 15:50:32.381770,2025-09-09 15:51:03.372703,0 days 00:00:30.990933,balanced,0.8946995454332094,0.015177556625213988,14,71,0.012720580367016898,657,214,0.023996576312625736,1.985468437645596,0.6847263012003334,,PRUNED
78,0.8835059428117267,2025-09-09 15:50:34.399385,2025-09-09 15:50:54.152488,0 days 00:00:19.753103,balanced,0.8738024882947408,0.03758435210277215,14,105,0.20066687578997291,643,252,0.00030391506114221204,1.8103601541215848,0.622627523421756,334.0,COMPLETE
79,0.8978323338330835,2025-09-09 15:50:34.646502,2025-09-09 15:51:22.497291,0 days 00:00:47.850789,balanced,0.9223660645119168,0.014782536407100526,14,73,0.21094025254751242,1098,250,1.4143805238982254e-07,3.048095538494506,0.6891314176435898,,PRUNED
80,0.8664935604486912,2025-09-09 15:50:40.584795,2025-09-09 15:50:44.398355,0 days 00:00:03.813560,balanced,0.9212954972128345,0.014859066522196903,14,105,0.16644005581690235,405,250,2.121624229076134e-06,0.5767187146025542,0.9885566210600488,,PRUNED
81,0.8811948192570381,2025-09-09 15:50:44.472582,2025-09-09 15:51:00.187096,0 days 00:00:15.714514,balanced,0.8734943477558789,0.03417660979703161,14,116,0.31611778155398235,2175,154,4.3643041448866873e-07,2.6187620464275696,0.6210343663400647,,PRUNED
82,0.8711362692147901,2025-09-09 15:50:49.410404,2025-09-09 15:50:51.669204,0 days 00:00:02.258800,balanced,0.8919680957779959,0.03607281636598962,14,73,1.3566258426236897,839,255,0.0012607785167308941,2.323751170368077,0.690418890604628,,PRUNED
83,0.8839732794245447,2025-09-09 15:50:51.742653,2025-09-09 15:51:41.283148,0 days 00:00:49.540495,balanced,0.8736182024317953,0.019384529376377545,14,47,0.14839126756137522,2157,224,0.00010985151571075985,3.6783730057965927,0.6650489634435565,559.6,COMPLETE
84,0.8695056086414625,2025-09-09 15:50:54.223422,2025-09-09 15:50:57.451048,0 days 00:00:03.227626,balanced,0.6350802119733419,0.057370090481005574,14,115,0.16204005849176867,655,163,0.00014732648725814137,3.5339243203292705,0.6254800699735824,,PRUNED
85,0.8777798600699649,2025-09-09 15:50:57.534814,2025-09-09 15:51:21.059619,0 days 00:00:23.524805,balanced,0.8742655679276724,0.019969185385384322,14,94,0.31000546209954927,587,246,0.0003662020710529816,1.631329518733794,0.6074149122643755,,PRUNED
86,0.8726111341919401,2025-09-09 15:51:00.249740,2025-09-09 15:51:06.433617,0 days 00:00:06.183877,balanced,0.8757141030441309,0.019630613701075675,14,94,0.4897288592647703,580,235,0.00029445483761803817,0.000533158585824222,0.6595417959088883,,PRUNED
87,0.8812052307179744,2025-09-09 15:51:03.438821,2025-09-09 15:51:27.405903,0 days 00:00:23.967082,balanced,0.8306630735586406,0.021799415828296392,14,92,0.15162265765164104,821,225,1.8056893239109384e-08,0.0005156155101430497,0.7791959971807632,,PRUNED
88,0.8824659156365593,2025-09-09 15:51:06.506161,2025-09-09 15:51:27.270307,0 days 00:00:20.764146,balanced,0.7354121605163638,0.03887451291917515,14,102,0.30050465176307606,513,246,2.3489936877830208e-08,1.173746939708506,0.7751597512849522,324.2,COMPLETE
89,0.8718840880764436,2025-09-09 15:51:21.142845,2025-09-09 15:51:25.207276,0 days 00:00:04.064431,balanced,0.904559660465007,0.03053900293299337,14,48,0.7190976391203048,736,227,2.4430973932372013e-08,0.0008043712455913485,0.778832512331157,,PRUNED
90,0.864873286248442,2025-09-09 15:51:22.570742,2025-09-09 15:51:26.835472,0 days 00:00:04.264730,balanced,0.9120954756126818,0.025458639757813685,6,102,0.1588623274604275,835,236,3.69524544223847e-08,0.001905807350536355,0.7681093916751314,,PRUNED
91,0.8717179061071875,2025-09-09 15:51:25.300363,2025-09-09 15:51:30.902988,0 days 00:00:05.602625,balanced,0.8274112717342398,0.024016415653633928,16,102,0.45895271486370404,878,224,1.5813986013805424e-05,0.0017946190045640712,0.7669399944480908,,PRUNED
92,0.8961040313176746,2025-09-09 15:51:26.900914,2025-09-09 15:51:48.760361,0 days 00:00:21.859447,balanced,0.8266736826975232,0.03988477311601551,16,88,0.4511182084589649,512,205,0.1958283184794538,6.041341512039707,0.8003484947448358,,PRUNED
93,0.8987693653173414,2025-09-09 15:51:27.383736,2025-09-09 15:51:48.030310,0 days 00:00:20.646574,balanced,0.8284431130475518,0.039219755622765924,14,138,0.4529190006907031,912,207,1.4412255339382974e-08,0.9556611627062982,0.8018958001654085,,PRUNED
94,0.896020739630185,2025-09-09 15:51:27.578034,2025-09-09 15:51:47.058291,0 days 00:00:19.480257,balanced,0.6911246792324608,0.04012636991037093,16,135,0.5200922690673475,519,243,2.9391996874954563e-05,0.3865693818705839,0.8007243116682693,,PRUNED
95,0.8708454507685915,2025-09-09 15:51:30.992787,2025-09-09 15:51:35.345761,0 days 00:00:04.352974,balanced,0.728986077491766,0.03725080646262935,14,108,0.3343627721584575,508,244,4.137678926973311e-08,0.2894241002265643,0.8001108826512936,,PRUNED
96,0.8779464434449442,2025-09-09 15:51:35.437313,2025-09-09 15:52:19.615852,0 days 00:00:44.178539,balanced,0.610489607085551,0.011280829889897663,14,77,0.4291830924853878,933,235,0.0011251675227335655,1.1978782988070544,0.7917240919684763,,PRUNED
97,0.8602721229746573,2025-09-09 15:51:41.360528,2025-09-09 15:51:43.964383,0 days 00:00:02.603855,balanced,0.8509445812637041,0.031045140724312602,14,46,2.3369847861489172,954,255,5.861486059851435e-05,1.1713076788308894,0.6396017102958909,,PRUNED
98,0.870076859160781,2025-09-09 15:51:44.042639,2025-09-09 15:51:48.245157,0 days 00:00:04.202518,balanced,0.6871367527890795,0.05272639344042506,14,34,0.12427112940143879,2430,205,0.00021620296032546466,0.45940583465507256,0.6652539515341224,,PRUNED
99,0.856439551308683,2025-09-09 15:51:47.135315,2025-09-09 15:51:49.401153,0 days 00:00:02.265838,balanced,0.6107614930765932,0.05896936832352959,14,42,2.767305696592485,2151,205,0.00014421720921511963,5.61212267227468,0.6300545626793728,,PRUNED
100,0.8561279601163274,2025-09-09 15:51:48.225200,2025-09-09 15:51:53.653271,0 days 00:00:05.428071,balanced,0.6189781140334258,0.01747051314939727,14,41,2.0390212880479726,2146,238,9.632680728724526e-05,9.264841035852802,0.6309123855026256,,PRUNED
101,0.8634295803905276,2025-09-09 15:51:48.433494,2025-09-09 15:51:52.605366,0 days 00:00:04.171872,balanced,0.9428132200419387,0.017885115027909397,12,61,2.622507978366557,706,217,1.0032473071862554e-08,0.19766988859268703,0.7244630703810291,,PRUNED
102,0.8605110095554632,2025-09-09 15:51:49.004858,2025-09-09 15:51:51.234197,0 days 00:00:02.229339,balanced,0.6150392777674913,0.07319163961204114,12,43,1.839590384455931,712,236,0.0007355899168965482,9.136311848254156,0.9877279799575753,,PRUNED
103,0.8747299542999585,2025-09-09 15:51:49.538186,2025-09-09 15:51:51.961971,0 days 00:00:02.423785,balanced,0.6776787143018872,0.09109681834617607,12,61,0.2874893864268036,2347,237,0.0009520399187725011,0.15266920269607623,0.7243297567970978,,PRUNED
